Date,Time,Symbol,Equity,Price
01/24/2024,21:09:00,BABA,1086.27,74.71000
01/24/2024,21:10:00,BABA,1086.27,74.74000
01/24/2024,21:11:00,BABA,1086.27,74.71000
01/24/2024,21:12:00,BABA,1086.27,74.83000
01/24/2024,21:13:00,BABA,1086.27,74.82000
01/24/2024,21:14:00,BABA,1086.27,74.83000
01/24/2024,21:15:00,BABA,1086.27,74.86000
01/24/2024,21:16:00,BABA,1086.27,74.84000
01/24/2024,21:17:00,BABA,1086.27,74.83000
01/24/2024,21:18:00,BABA,1086.27,74.82000
01/24/2024,21:19:00,BABA,1086.27,74.85000
01/24/2024,21:20:00,BABA,1086.27,74.85000
01/24/2024,21:21:00,BABA,1086.27,74.87000
01/24/2024,21:22:00,BABA,1086.27,74.86000
01/24/2024,21:23:00,BABA,1086.27,74.83000
01/24/2024,21:24:00,BABA,1086.27,74.84000
01/24/2024,21:25:00,BABA,1086.27,74.84000
01/24/2024,21:26:00,BABA,1086.27,74.88000
01/24/2024,21:27:00,BABA,1086.27,74.86000
01/24/2024,21:28:00,BABA,1086.27,74.80000
01/24/2024,21:29:00,BABA,1086.27,74.75000
01/24/2024,21:30:00,BABA,1086.27,74.77000
01/24/2024,21:31:00,BABA,1086.27,74.82000
01/24/2024,21:32:00,BABA,1086.27,74.83000
01/24/2024,21:33:00,BABA,1086.27,74.83000
01/24/2024,21:34:00,BABA,1086.27,74.78000
01/24/2024,21:35:00,BABA,1086.27,74.79000
01/24/2024,21:36:00,BABA,1086.27,74.87000
01/24/2024,21:37:00,BABA,1086.27,74.95000
01/24/2024,21:38:00,BABA,1086.27,74.91000
01/24/2024,21:39:00,BABA,1086.27,74.95000
01/24/2024,21:40:00,BABA,1086.27,75.00000
01/24/2024,21:41:00,BABA,1086.27,74.96000
01/24/2024,21:42:00,BABA,1086.27,75.00000
01/24/2024,21:43:00,BABA,1086.27,75.01000
01/24/2024,21:44:00,BABA,1086.27,75.03000
01/24/2024,21:45:00,BABA,1086.27,75.06000
01/24/2024,21:46:00,BABA,1086.27,75.08000
01/24/2024,21:47:00,BABA,1086.27,75.07000
01/24/2024,21:48:00,BABA,1086.27,75.09000
01/24/2024,21:49:00,BABA,1086.27,75.12000
01/24/2024,21:50:00,BABA,1086.27,75.13000
01/24/2024,21:51:00,BABA,1086.27,75.18000
01/24/2024,21:52:00,BABA,1086.27,75.16000
01/24/2024,21:53:00,BABA,1086.27,75.16000
01/24/2024,21:54:00,BABA,1086.27,75.12000
01/24/2024,21:55:00,BABA,1086.27,75.10000
01/24/2024,21:56:00,BABA,1086.27,75.02000
01/24/2024,21:57:00,BABA,1086.27,75.02000
01/24/2024,21:58:00,BABA,1086.27,75.04000
01/24/2024,21:59:00,BABA,1086.27,75.10000
01/24/2024,22:00:00,BABA,1086.27,75.12000
01/24/2024,22:01:00,BABA,1086.27,75.14000
01/24/2024,22:02:00,BABA,1086.27,75.11000
01/24/2024,22:03:00,BABA,1086.27,75.01000
01/24/2024,22:04:00,BABA,1086.27,75.00000
01/24/2024,22:05:00,BABA,1086.27,75.05000
01/24/2024,22:06:00,BABA,1086.27,75.10000
01/24/2024,22:07:00,BABA,1086.27,75.09000
01/24/2024,22:08:00,BABA,1086.27,75.13000
01/24/2024,22:09:00,BABA,1086.27,75.14000
01/24/2024,22:10:00,BABA,1086.27,75.10000
01/24/2024,22:11:00,BABA,1086.27,75.11000
01/24/2024,22:12:00,BABA,1086.27,75.08000
01/24/2024,22:13:00,BABA,1086.27,75.10000
01/24/2024,22:14:00,BABA,1086.27,75.09000
01/24/2024,22:15:00,BABA,1086.27,75.07000
01/24/2024,22:16:00,BABA,1086.27,75.06000
01/24/2024,22:17:00,BABA,1086.27,75.04000
01/24/2024,22:18:00,BABA,1086.27,74.96000
01/24/2024,22:19:00,BABA,1086.27,74.94000
01/24/2024,22:20:00,BABA,1086.27,74.96000
01/24/2024,22:21:00,BABA,1086.27,74.97000
01/24/2024,22:22:00,BABA,1086.27,75.01000
01/24/2024,22:23:00,BABA,1086.27,74.97000
01/24/2024,22:24:00,BABA,1086.27,74.94000
01/24/2024,22:25:00,BABA,1086.27,74.94000
01/24/2024,22:26:00,BABA,1086.27,74.95000
01/24/2024,22:27:00,BABA,1086.27,74.91000
01/24/2024,22:28:00,BABA,1086.27,74.89000
01/24/2024,22:29:00,BABA,1086.27,74.91000
01/24/2024,22:30:00,BABA,1086.27,74.92000
01/24/2024,22:31:00,BABA,1086.27,74.86000
01/24/2024,22:32:00,BABA,1086.27,74.84000
01/24/2024,22:33:00,BABA,1086.27,74.84000
01/24/2024,22:34:00,BABA,1086.27,74.79000
01/24/2024,22:35:00,BABA,1086.27,74.87000
01/24/2024,22:36:00,BABA,1086.27,74.87000
01/24/2024,22:37:00,BABA,1086.27,74.87000
01/24/2024,22:38:00,BABA,1086.27,74.83000
01/24/2024,22:39:00,BABA,1086.27,74.85000
01/24/2024,22:40:00,BABA,1086.27,74.85000
01/24/2024,22:41:00,BABA,1086.27,74.91000
01/24/2024,22:42:00,BABA,1086.27,74.93000
01/24/2024,22:43:00,BABA,1086.27,74.97000
01/24/2024,22:44:00,BABA,1086.27,75.01000
01/24/2024,22:45:00,BABA,1086.27,75.06000
01/24/2024,22:46:00,BABA,1086.27,75.05000
01/24/2024,22:47:00,BABA,1086.27,75.08000
01/24/2024,22:48:00,BABA,1086.27,75.12000
01/24/2024,22:49:00,BABA,1086.27,75.10000
01/24/2024,22:50:00,BABA,1086.27,75.12000
01/24/2024,22:51:00,BABA,1086.27,75.13000
01/24/2024,22:52:00,BABA,1086.27,75.15000
01/24/2024,22:53:00,BABA,1086.27,75.18000
01/24/2024,22:54:00,BABA,1086.27,75.15000
01/24/2024,22:55:00,BABA,1086.27,75.16000
01/24/2024,22:56:00,BABA,1086.27,75.21000
01/24/2024,22:57:00,BABA,1086.27,75.23000
01/24/2024,22:58:00,BABA,1086.27,75.09000
01/24/2024,22:59:00,BABA,1086.27,75.15000
01/25/2024,16:30:00,BABA,1086.27,75.19000
01/25/2024,16:31:00,BABA,1086.27,75.06000
01/25/2024,16:32:00,BABA,1086.27,75.00000
01/25/2024,16:33:00,BABA,1086.27,75.29000
01/25/2024,16:34:00,BABA,1086.27,75.37000
01/25/2024,16:35:00,BABA,1086.27,75.23000
01/25/2024,16:36:00,BABA,1086.27,75.03000
01/25/2024,16:37:00,BABA,1086.27,74.90000
01/25/2024,16:38:00,BABA,1086.27,74.54000
01/25/2024,16:39:00,BABA,1086.27,74.43000
01/25/2024,16:40:00,BABA,1086.27,74.73000
01/25/2024,16:41:00,BABA,1086.27,74.74000
01/25/2024,16:42:00,BABA,1086.27,74.49000
01/25/2024,16:43:00,BABA,1086.27,74.48000
01/25/2024,16:44:00,BABA,1086.27,74.48000
01/25/2024,16:45:00,BABA,1086.27,74.51000
01/25/2024,16:46:00,BABA,1086.27,74.40000
01/25/2024,16:47:00,BABA,1086.27,74.28000
01/25/2024,16:48:00,BABA,1086.27,74.19000
01/25/2024,16:49:00,BABA,1086.27,74.19000
01/25/2024,16:50:00,BABA,1086.27,74.30000
01/25/2024,16:51:00,BABA,1086.27,74.48000
01/25/2024,16:52:00,BABA,1086.27,74.43000
01/25/2024,16:53:00,BABA,1086.27,74.53000
01/25/2024,16:54:00,BABA,1086.27,74.55000
01/25/2024,16:55:00,BABA,1086.27,74.53000
01/25/2024,16:56:00,BABA,1086.27,74.54000
01/25/2024,16:57:00,BABA,1086.27,74.57000
01/25/2024,16:58:00,BABA,1086.27,74.63000
01/25/2024,16:59:00,BABA,1086.27,74.66000
01/25/2024,17:00:00,BABA,1086.27,74.65000
01/25/2024,17:01:00,BABA,1086.27,74.58000
01/25/2024,17:02:00,BABA,1086.27,74.59000
01/25/2024,17:03:00,BABA,1086.27,74.55000
01/25/2024,17:04:00,BABA,1086.27,74.58000
01/25/2024,17:05:00,BABA,1086.27,74.54000
01/25/2024,17:06:00,BABA,1086.27,74.43000
01/25/2024,17:07:00,BABA,1086.27,74.40000
01/25/2024,17:08:00,BABA,1086.27,74.44000
01/25/2024,17:09:00,BABA,1086.27,74.44000
01/25/2024,17:10:00,BABA,1086.27,74.52000
01/25/2024,17:11:00,BABA,1086.27,74.36000
01/25/2024,17:12:00,BABA,1086.27,74.31000
01/25/2024,17:13:00,BABA,1086.27,74.29000
01/25/2024,17:14:00,BABA,1086.27,74.31000
01/25/2024,17:15:00,BABA,1086.27,74.21000
01/25/2024,17:16:00,BABA,1086.27,74.27000
01/25/2024,17:17:00,BABA,1086.27,74.07000
01/25/2024,17:18:00,BABA,1086.27,73.97000
01/25/2024,17:19:00,BABA,1086.27,74.09000
01/25/2024,17:20:00,BABA,1086.27,74.06000
01/25/2024,17:21:00,BABA,1086.27,74.04000
01/25/2024,17:22:00,BABA,1086.27,73.96000
01/25/2024,17:23:00,BABA,1086.27,73.90000
01/25/2024,17:24:00,BABA,1086.27,73.89000
01/25/2024,17:25:00,BABA,1086.27,73.91000
01/25/2024,17:26:00,BABA,1086.27,73.87000
01/25/2024,17:27:00,BABA,1086.27,73.87000
01/25/2024,17:28:00,BABA,1086.27,73.85000
01/25/2024,17:29:00,BABA,1086.27,74.00000
01/25/2024,17:30:00,BABA,1086.27,73.98000
01/25/2024,17:31:00,BABA,1086.27,73.90000
01/25/2024,17:32:00,BABA,1086.27,73.70000
01/25/2024,17:33:00,BABA,1086.27,73.62000
01/25/2024,17:34:00,BABA,1086.27,73.73000
01/25/2024,17:35:00,BABA,1086.27,73.72000
01/25/2024,17:36:00,BABA,1086.27,73.72000
01/25/2024,17:37:00,BABA,1086.27,73.82000
01/25/2024,17:38:00,BABA,1086.27,73.87000
01/25/2024,17:39:00,BABA,1086.27,73.88000
01/25/2024,17:40:00,BABA,1086.27,73.85000
01/25/2024,17:41:00,BABA,1086.27,73.75000
01/25/2024,17:42:00,BABA,1086.27,73.73000
01/25/2024,17:43:00,BABA,1086.27,73.79000
01/25/2024,17:44:00,BABA,1086.27,73.72000
01/25/2024,17:45:00,BABA,1086.27,73.73000
01/25/2024,17:46:00,BABA,1086.27,73.73000
01/25/2024,17:47:00,BABA,1086.27,73.71000
01/25/2024,17:48:00,BABA,1086.27,73.71000
01/25/2024,17:49:00,BABA,1086.27,73.73000
01/25/2024,17:50:00,BABA,1086.27,73.69000
01/25/2024,17:51:00,BABA,1086.27,73.69000
01/25/2024,17:52:00,BABA,1086.27,73.74000
01/25/2024,17:53:00,BABA,1086.27,73.79000
01/25/2024,17:54:00,BABA,1086.27,73.83000
01/25/2024,17:55:00,BABA,1086.27,73.87000
01/25/2024,17:56:00,BABA,1086.27,73.95000
01/25/2024,17:57:00,BABA,1086.27,73.84000
01/25/2024,17:58:00,BABA,1086.27,73.82000
01/25/2024,17:59:00,BABA,1086.27,73.78000
01/25/2024,18:00:00,BABA,1086.27,73.71000
01/25/2024,18:01:00,BABA,1086.27,73.80000
01/25/2024,18:02:00,BABA,1086.27,73.71000
01/25/2024,18:03:00,BABA,1086.27,73.67000
01/25/2024,18:04:00,BABA,1086.27,73.75000
01/25/2024,18:05:00,BABA,1086.27,73.73000
01/25/2024,18:06:00,BABA,1086.27,73.84000
01/25/2024,18:07:00,BABA,1086.27,73.80000
01/25/2024,18:08:00,BABA,1086.27,73.98000
01/25/2024,18:09:00,BABA,1086.27,73.98000
01/25/2024,18:10:00,BABA,1086.27,73.96000
01/25/2024,18:11:00,BABA,1086.27,74.00000
01/25/2024,18:12:00,BABA,1086.27,74.11000
01/25/2024,18:13:00,BABA,1086.27,74.15000
01/25/2024,18:14:00,BABA,1086.27,74.08000
01/25/2024,18:15:00,BABA,1086.27,74.13000
01/25/2024,18:16:00,BABA,1086.27,74.16000
01/25/2024,18:17:00,BABA,1086.27,74.13000
01/25/2024,18:18:00,BABA,1086.27,74.18000
01/25/2024,18:19:00,BABA,1086.27,74.18000
01/25/2024,18:20:00,BABA,1086.27,74.15000
01/25/2024,18:21:00,BABA,1086.27,74.15000
01/25/2024,18:22:00,BABA,1086.27,74.16000
01/25/2024,18:23:00,BABA,1086.27,74.10000
01/25/2024,18:24:00,BABA,1086.27,74.08000
01/25/2024,18:25:00,BABA,1086.27,74.03000
01/25/2024,18:26:00,BABA,1086.27,74.03000
01/25/2024,18:27:00,BABA,1086.27,74.04000
01/25/2024,18:28:00,BABA,1086.27,74.08000
01/25/2024,18:29:00,BABA,1086.27,74.15000
01/25/2024,18:30:00,BABA,1086.27,74.13000
01/25/2024,18:31:00,BABA,1086.27,74.14000
01/25/2024,18:32:00,BABA,1086.27,74.09000
01/25/2024,18:33:00,BABA,1086.27,74.10000
01/25/2024,18:34:00,BABA,1086.27,74.15000
01/25/2024,18:35:00,BABA,1086.27,74.16000
01/25/2024,18:36:00,BABA,1086.27,74.14000
01/25/2024,18:37:00,BABA,1086.27,74.27000
01/25/2024,18:38:00,BABA,1086.27,74.28000
01/25/2024,18:39:00,BABA,1086.27,74.19000
01/25/2024,18:40:00,BABA,1086.27,74.19000
01/25/2024,18:41:00,BABA,1086.27,74.20000
01/25/2024,18:42:00,BABA,1086.27,74.24000
01/25/2024,18:43:00,BABA,1086.27,74.22000
01/25/2024,18:44:00,BABA,1086.27,74.19000
01/25/2024,18:45:00,BABA,1086.27,74.20000
01/25/2024,18:46:00,BABA,1086.27,74.23000
01/25/2024,18:47:00,BABA,1086.27,74.29000
01/25/2024,18:48:00,BABA,1086.27,74.27000
01/25/2024,18:49:00,BABA,1086.27,74.27000
01/25/2024,18:50:00,BABA,1086.27,74.27000
01/25/2024,18:51:00,BABA,1086.27,74.28000
01/25/2024,18:52:00,BABA,1086.27,74.25000
01/25/2024,18:53:00,BABA,1086.27,74.22000
01/25/2024,18:54:00,BABA,1086.27,74.29000
01/25/2024,18:55:00,BABA,1086.27,74.31000
01/25/2024,18:56:00,BABA,1086.27,74.39000
01/25/2024,18:57:00,BABA,1086.27,74.33000
01/25/2024,18:58:00,BABA,1086.27,74.33000
01/25/2024,18:59:00,BABA,1086.27,74.31000
01/25/2024,19:00:00,BABA,1086.27,74.36000
01/25/2024,19:01:00,BABA,1086.27,74.31000
01/25/2024,19:02:00,BABA,1086.27,74.37000
01/25/2024,19:03:00,BABA,1086.27,74.34000
01/25/2024,19:04:00,BABA,1086.27,74.35000
01/25/2024,19:05:00,BABA,1086.27,74.35000
01/25/2024,19:06:00,BABA,1086.27,74.37000
01/25/2024,19:07:00,BABA,1086.27,74.31000
01/25/2024,19:08:00,BABA,1086.27,74.33000
01/25/2024,19:09:00,BABA,1086.27,74.24000
01/25/2024,19:10:00,BABA,1086.27,74.17000
01/25/2024,19:11:00,BABA,1086.27,74.18000
01/25/2024,19:12:00,BABA,1086.27,74.22000
01/25/2024,19:13:00,BABA,1086.27,74.23000
01/25/2024,19:14:00,BABA,1086.27,74.23000
01/25/2024,19:15:00,BABA,1086.27,74.24000
01/25/2024,19:16:00,BABA,1086.27,74.27000
01/25/2024,19:17:00,BABA,1086.27,74.29000
01/25/2024,19:18:00,BABA,1086.27,74.32000
01/25/2024,19:19:00,BABA,1086.27,74.38000
01/25/2024,19:20:00,BABA,1086.27,74.37000
01/25/2024,19:21:00,BABA,1086.27,74.38000
01/25/2024,19:22:00,BABA,1086.27,74.41000
01/25/2024,19:23:00,BABA,1086.27,74.39000
01/25/2024,19:24:00,BABA,1086.27,74.37000
01/25/2024,19:25:00,BABA,1086.27,74.37000
01/25/2024,19:26:00,BABA,1086.27,74.29000
01/25/2024,19:27:00,BABA,1086.27,74.34000
01/25/2024,19:28:00,BABA,1086.27,74.30000
01/25/2024,19:29:00,BABA,1086.27,74.31000
01/25/2024,19:30:00,BABA,1086.27,74.32000
01/25/2024,19:31:00,BABA,1086.27,74.25000
01/25/2024,19:32:00,BABA,1086.27,74.25000
01/25/2024,19:33:00,BABA,1086.27,74.25000
01/25/2024,19:34:00,BABA,1086.27,74.25000
01/25/2024,19:35:00,BABA,1086.27,74.23000
01/25/2024,19:36:00,BABA,1086.27,74.15000
01/25/2024,19:37:00,BABA,1086.27,74.16000
01/25/2024,19:38:00,BABA,1086.27,74.20000
01/25/2024,19:39:00,BABA,1086.27,74.16000
01/25/2024,19:40:00,BABA,1086.27,74.20000
01/25/2024,19:41:00,BABA,1086.27,74.23000
01/25/2024,19:42:00,BABA,1086.27,74.18000
01/25/2024,19:43:00,BABA,1086.27,74.19000
01/25/2024,19:44:00,BABA,1086.27,74.16000
01/25/2024,19:45:00,BABA,1086.27,74.14000
01/25/2024,19:46:00,BABA,1086.27,74.07000
01/25/2024,19:47:00,BABA,1086.27,74.10000
01/25/2024,19:48:00,BABA,1086.27,74.07000
01/25/2024,19:49:00,BABA,1086.27,74.03000
01/25/2024,19:50:00,BABA,1086.27,74.03000
01/25/2024,19:51:00,BABA,1086.27,74.09000
01/25/2024,19:52:00,BABA,1086.27,74.08000
01/25/2024,19:53:00,BABA,1086.27,74.05000
01/25/2024,19:54:00,BABA,1086.27,74.04000
01/25/2024,19:55:00,BABA,1086.27,73.99000
01/25/2024,19:56:00,BABA,1086.27,73.99000
01/25/2024,19:57:00,BABA,1086.27,73.97000
01/25/2024,19:58:00,BABA,1086.27,73.94000
01/25/2024,19:59:00,BABA,1086.27,73.96000
01/25/2024,20:00:00,BABA,1086.27,73.95000
01/25/2024,20:01:00,BABA,1086.27,73.94000
01/25/2024,20:02:00,BABA,1086.27,73.88000
01/25/2024,20:03:00,BABA,1086.27,73.97000
01/25/2024,20:04:00,BABA,1086.27,73.93000
01/25/2024,20:05:00,BABA,1086.27,73.88000
01/25/2024,20:06:00,BABA,1086.27,73.96000
01/25/2024,20:07:00,BABA,1086.27,74.06000
01/25/2024,20:08:00,BABA,1086.27,74.04000
01/25/2024,20:09:00,BABA,1086.27,74.05000
01/25/2024,20:10:00,BABA,1086.27,74.05000
01/25/2024,20:11:00,BABA,1086.27,74.01000
01/25/2024,20:12:00,BABA,1086.27,74.05000
01/25/2024,20:13:00,BABA,1086.27,74.01000
01/25/2024,20:14:00,BABA,1086.27,74.02000
01/25/2024,20:15:00,BABA,1086.27,74.02000
01/25/2024,20:16:00,BABA,1086.27,73.96000
01/25/2024,20:17:00,BABA,1086.27,73.96000
01/25/2024,20:18:00,BABA,1086.27,73.92000
01/25/2024,20:19:00,BABA,1086.27,73.93000
01/25/2024,20:20:00,BABA,1086.27,73.94000
01/25/2024,20:21:00,BABA,1086.27,74.03000
01/25/2024,20:22:00,BABA,1086.27,74.05000
01/25/2024,20:23:00,BABA,1086.27,74.05000
01/25/2024,20:24:00,BABA,1086.27,74.05000
01/25/2024,20:25:00,BABA,1086.27,74.03000
01/25/2024,20:26:00,BABA,1086.27,74.00000
01/25/2024,20:27:00,BABA,1086.27,74.00000
01/25/2024,20:28:00,BABA,1086.27,74.01000
01/25/2024,20:29:00,BABA,1086.27,74.01000
01/25/2024,20:30:00,BABA,1086.27,74.02000
01/25/2024,20:31:00,BABA,1086.27,73.97000
01/25/2024,20:32:00,BABA,1086.27,73.92000
01/25/2024,20:33:00,BABA,1086.27,73.92000
01/25/2024,20:34:00,BABA,1086.27,73.86000
01/25/2024,20:35:00,BABA,1086.27,73.82000
01/25/2024,20:36:00,BABA,1086.27,73.78000
01/25/2024,20:37:00,BABA,1086.27,73.83000
01/25/2024,20:38:00,BABA,1086.27,73.88000
01/25/2024,20:39:00,BABA,1086.27,73.87000
01/25/2024,20:40:00,BABA,1086.27,73.88000
01/25/2024,20:41:00,BABA,1086.27,73.85000
01/25/2024,20:42:00,BABA,1086.27,73.85000
01/25/2024,20:43:00,BABA,1086.27,73.87000
01/25/2024,20:44:00,BABA,1086.27,73.90000
01/25/2024,20:45:00,BABA,1086.27,73.91000
01/25/2024,20:46:00,BABA,1086.27,73.89000
01/25/2024,20:47:00,BABA,1086.27,73.82000
01/25/2024,20:48:00,BABA,1086.27,73.79000
01/25/2024,20:49:00,BABA,1086.27,73.78000
01/25/2024,20:50:00,BABA,1086.27,73.79000
01/25/2024,20:51:00,BABA,1086.27,73.78000
01/25/2024,20:52:00,BABA,1086.27,73.78000
01/25/2024,20:53:00,BABA,1086.27,73.77000
01/25/2024,20:54:00,BABA,1086.27,73.76000
01/25/2024,20:55:00,BABA,1086.27,73.72000
01/25/2024,20:56:00,BABA,1086.27,73.63000
01/25/2024,20:57:00,BABA,1086.27,73.70000
01/25/2024,20:58:00,BABA,1086.27,73.68000
01/25/2024,20:59:00,BABA,1086.27,73.66000
01/25/2024,21:00:00,BABA,1086.27,73.65000
01/25/2024,21:01:00,BABA,1086.27,73.64000
01/25/2024,21:02:00,BABA,1086.27,73.61000
01/25/2024,21:03:00,BABA,1086.27,73.59000
01/25/2024,21:04:00,BABA,1086.27,73.57000
01/25/2024,21:05:00,BABA,1086.27,73.64000
01/25/2024,21:06:00,BABA,1086.27,73.61000
01/25/2024,21:07:00,BABA,1086.27,73.62000
01/25/2024,21:08:00,BABA,1086.27,73.61000
01/25/2024,21:09:00,BABA,1086.27,73.61000
01/25/2024,21:10:00,BABA,1086.27,73.64000
01/25/2024,21:11:00,BABA,1086.27,73.67000
01/25/2024,21:12:00,BABA,1086.27,73.75000
01/25/2024,21:13:00,BABA,1086.27,73.74000
01/25/2024,21:14:00,BABA,1086.27,73.74000
01/25/2024,21:15:00,BABA,1086.27,73.76000
01/25/2024,21:16:00,BABA,1086.27,73.75000
01/25/2024,21:17:00,BABA,1086.27,73.72000
01/25/2024,21:18:00,BABA,1086.27,73.69000
01/25/2024,21:19:00,BABA,1086.27,73.68000
01/25/2024,21:20:00,BABA,1086.27,73.74000
01/25/2024,21:21:00,BABA,1086.27,73.74000
01/25/2024,21:22:00,BABA,1086.27,73.75000
01/25/2024,21:23:00,BABA,1086.27,73.80000
01/25/2024,21:24:00,BABA,1086.27,73.74000
01/25/2024,21:25:00,BABA,1086.27,73.77000
01/25/2024,21:26:00,BABA,1086.27,73.76000
01/25/2024,21:27:00,BABA,1086.27,73.75000
01/25/2024,21:28:00,BABA,1086.27,73.78000
01/25/2024,21:29:00,BABA,1086.27,73.78000
01/25/2024,21:30:00,BABA,1086.27,73.81000
01/25/2024,21:31:00,BABA,1086.27,73.84000
01/25/2024,21:32:00,BABA,1086.27,73.85000
01/25/2024,21:33:00,BABA,1086.27,73.85000
01/25/2024,21:34:00,BABA,1086.27,73.90000
01/25/2024,21:35:00,BABA,1086.27,73.91000
01/25/2024,21:36:00,BABA,1086.27,73.93000
01/25/2024,21:37:00,BABA,1086.27,73.94000
01/25/2024,21:38:00,BABA,1086.27,73.92000
01/25/2024,21:39:00,BABA,1086.27,73.98000
01/25/2024,21:40:00,BABA,1086.27,73.98000
01/25/2024,21:41:00,BABA,1086.27,74.00000
01/25/2024,21:42:00,BABA,1086.27,73.98000
01/25/2024,21:43:00,BABA,1086.27,73.98000
01/25/2024,21:44:00,BABA,1086.27,73.96000
01/25/2024,21:45:00,BABA,1086.27,73.96000
01/25/2024,21:46:00,BABA,1086.27,73.95000
01/25/2024,21:47:00,BABA,1086.27,73.95000
01/25/2024,21:48:00,BABA,1086.27,73.93000
01/25/2024,21:49:00,BABA,1086.27,73.96000
01/25/2024,21:50:00,BABA,1086.27,73.99000
01/25/2024,21:51:00,BABA,1086.27,73.96000
01/25/2024,21:52:00,BABA,1086.27,73.96000
01/25/2024,21:53:00,BABA,1086.27,73.99000
01/25/2024,21:54:00,BABA,1086.27,73.99000
01/25/2024,21:55:00,BABA,1086.27,74.00000
01/25/2024,21:56:00,BABA,1086.27,74.01000
01/25/2024,21:57:00,BABA,1086.27,74.00000
01/25/2024,21:58:00,BABA,1086.27,73.98000
01/25/2024,21:59:00,BABA,1086.27,74.01000
01/25/2024,22:00:00,BABA,1086.27,74.03000
01/25/2024,22:01:00,BABA,1086.27,74.01000
01/25/2024,22:02:00,BABA,1086.27,74.01000
01/25/2024,22:03:00,BABA,1086.27,74.01000
01/25/2024,22:04:00,BABA,1086.27,74.06000
01/25/2024,22:05:00,BABA,1086.27,74.03000
01/25/2024,22:06:00,BABA,1086.27,74.06000
01/25/2024,22:07:00,BABA,1086.27,74.03000
01/25/2024,22:08:00,BABA,1086.27,74.03000
01/25/2024,22:09:00,BABA,1086.27,74.04000
01/25/2024,22:10:00,BABA,1086.27,74.05000
01/25/2024,22:11:00,BABA,1086.27,74.05000
01/25/2024,22:12:00,BABA,1086.27,74.08000
01/25/2024,22:13:00,BABA,1086.27,74.04000
01/25/2024,22:14:00,BABA,1086.27,73.99000
01/25/2024,22:15:00,BABA,1086.27,73.97000
01/25/2024,22:16:00,BABA,1086.27,73.99000
01/25/2024,22:17:00,BABA,1086.27,73.96000
01/25/2024,22:18:00,BABA,1086.27,73.95000
01/25/2024,22:19:00,BABA,1086.27,73.90000
01/25/2024,22:20:00,BABA,1086.27,73.96000
01/25/2024,22:21:00,BABA,1086.27,73.98000
01/25/2024,22:22:00,BABA,1086.27,73.95000
01/25/2024,22:23:00,BABA,1086.27,73.97000
01/25/2024,22:24:00,BABA,1086.27,73.95000
01/25/2024,22:25:00,BABA,1086.27,73.91000
01/25/2024,22:26:00,BABA,1086.27,73.92000
01/25/2024,22:27:00,BABA,1086.27,73.91000
01/25/2024,22:28:00,BABA,1086.27,73.91000
01/25/2024,22:29:00,BABA,1086.27,73.92000
01/25/2024,22:30:00,BABA,1086.27,73.93000
01/25/2024,22:31:00,BABA,1086.27,73.93000
01/25/2024,22:32:00,BABA,1086.27,73.95000
01/25/2024,22:33:00,BABA,1086.27,73.92000
01/25/2024,22:34:00,BABA,1086.27,73.97000
01/25/2024,22:35:00,BABA,1086.27,73.95000
01/25/2024,22:36:00,BABA,1086.27,73.99000
01/25/2024,22:37:00,BABA,1086.27,73.99000
01/25/2024,22:38:00,BABA,1086.27,73.98000
01/25/2024,22:39:00,BABA,1086.27,74.02000
01/25/2024,22:40:00,BABA,1086.27,74.05000
01/25/2024,22:41:00,BABA,1086.27,74.07000
01/25/2024,22:42:00,BABA,1086.27,74.03000
01/25/2024,22:43:00,BABA,1086.27,73.98000
01/25/2024,22:44:00,BABA,1086.27,74.00000
01/25/2024,22:45:00,BABA,1086.27,74.02000
01/25/2024,22:46:00,BABA,1086.27,74.02000
01/25/2024,22:47:00,BABA,1086.27,73.96000
01/25/2024,22:48:00,BABA,1086.27,73.98000
01/25/2024,22:49:00,BABA,1086.27,73.93000
01/25/2024,22:50:00,BABA,1086.27,73.91000
01/25/2024,22:51:00,BABA,1086.27,73.91000
01/25/2024,22:52:00,BABA,1086.27,73.84000
01/25/2024,22:53:00,BABA,1086.27,73.82000
01/25/2024,22:54:00,BABA,1086.27,73.80000
01/25/2024,22:55:00,BABA,1086.27,73.81000
01/25/2024,22:56:00,BABA,1086.27,73.87000
01/25/2024,22:57:00,BABA,1086.27,73.86000
01/25/2024,22:58:00,BABA,1086.27,73.86000
01/25/2024,22:59:00,BABA,1086.27,73.86000
01/26/2024,16:30:00,BABA,1086.27,73.07000
01/26/2024,16:31:00,BABA,1086.27,72.97000
01/26/2024,16:32:00,BABA,1086.27,73.27000
01/26/2024,16:33:00,BABA,1086.27,73.41000
01/26/2024,16:34:00,BABA,1086.27,73.45000
01/26/2024,16:35:00,BABA,1086.27,73.39000
01/26/2024,16:36:00,BABA,1086.27,73.50000
01/26/2024,16:37:00,BABA,1086.27,73.38000
01/26/2024,16:38:00,BABA,1086.27,73.29000
01/26/2024,16:39:00,BABA,1086.27,73.55000
01/26/2024,16:40:00,BABA,1086.27,73.54000
01/26/2024,16:41:00,BABA,1086.27,73.59000
01/26/2024,16:42:00,BABA,1086.27,73.48000
01/26/2024,16:43:00,BABA,1086.27,73.54000
01/26/2024,16:44:00,BABA,1086.27,73.58000
01/26/2024,16:45:00,BABA,1086.27,73.48000
